Step	Body	Position (X, Y)	Velocity (X, Y)	Force (X, Y)
899	2	756.586743, 196.919770	1.284363, 0.915677	-0.000072, 0.000102
899	3	359.721076, 513.912110	-0.605092, -1.094837	0.000021, -0.000012
900	1	640.003828, 360.015750	-0.000010, 0.000018	0.000051, -0.000089
900	2	757.545945, 197.612220	1.278937, 0.923268	-0.000072, 0.000101
900	3	359.269669, 513.089659	-0.601877, -1.096602	0.000021, -0.000012
901	1	640.003821, 360.015764	-0.000010, 0.000018	0.000051, -0.000089
901	2	758.501045, 198.310340	1.273466, 0.930826	-0.000073, 0.000101
901	3	358.820676, 512.265891	-0.598657, -1.098358	0.000021, -0.000012
902	1	640.003814, 360.015777	-0.000010, 0.000018	0.000052, -0.000089
902	2	759.452009, 199.014104	1.267951, 0.938352	-0.000074, 0.000100
902	3	358.374102, 511.440813	-0.595431, -1.100104	0.000022, -0.000012
903	1	640.003806, 360.015791	-0.000010, 0.000018	0.000053, -0.000088
903	2	760.398802, 199.723489	1.262392, 0.945846	-0.000074, 0.000100
903	3	357.929952, 510.614432	-0.592201, -1.101841	0.000022, -0.000012
904	1	640.003799, 360.015804	-0.000010, 0.000018	0.000053, -0.000088
904	2	761.341393, 200.438469	1.256788, 0.953307	-0.000075, 0.000099
904	3	357.488227, 509.786756	-0.588966, -1.103568	0.000022, -0.000012
905	1	640.003792, 360.015818	-0.000010, 0.000018	0.000054, -0.000088
905	2	762.279748, 201.159020	1.251140, 0.960735	-0.000075, 0.000099
905	3	357.048934, 508.957791	-0.585725, -1.105286	0.000022, -0.000011
906	1	640.003785, 360.015831	-0.000010, 0.000018	0.000054, -0.000087
906	2	763.213834, 201.885117	1.245448, 0.968129	-0.000076, 0.000099
906	3	356.612074, 508.127545	-0.582480, -1.106994	0.000022, -0.000011
907	1	640.003778, 360.015845	-0.000010, 0.000018	0.000055, -0.000087
907	2	764.143619, 202.616734	1.239713, 0.975490	-0.000076, 0.000098
907	3	356.177652, 507.296025	-0.579229, -1.108693	0.000022, -0.000011
908	1	640.003771, 360.015858	-0.000009, 0.000018	0.000055, -0.000086
908	2	765.069069, 203.353847	1.233934, 0.982817	-0.000077, 0.000098
908	3	355.745671, 506.463239	-0.575974, -1.110382	0.000022, -0.000011
909	1	640.003764, 360.015871	-0.000009, 0.000018	0.000056, -0.000086
909	2	765.990153, 204.096430	1.228112, 0.990110	-0.000078, 0.000097
909	3	355.316136, 505.629192	-0.572714, -1.112062	0.000022, -0.000011
910	1	640.003756, 360.015884	-0.000009, 0.000018	0.000056, -0.000086
910	2	766.906838, 204.844457	1.222246, 0.997369	-0.000078, 0.000097
910	3	354.889050, 504.793893	-0.569449, -1.113732	0.000022, -0.000011
911	1	640.003749, 360.015898	-0.000009, 0.000018	0.000057, -0.000085
911	2	767.819091, 205.597902	1.216338, 1.004593	-0.000079, 0.000096
911	3	354.464416, 503.957348	-0.566179, -1.115393	0.000022, -0.000011
912	1	640.003743, 360.015911	-0.000009, 0.000018	0.000058, -0.000085
912	2	768.726882, 206.356739	1.210388, 1.011783	-0.000079, 0.000096
912	3	354.042238, 503.119566	-0.562904, -1.117044	0.000022, -0.000011
913	1	640.003736, 360.015924	-0.000009, 0.000017	0.000058, -0.000084
913	2	769.630178, 207.120942	1.204394, 1.018937	-0.000080, 0.000095
913	3	353.622520, 502.280552	-0.559624, -1.118685	0.000022, -0.000011
914	1	640.003729, 360.015937	-0.000009, 0.000017	0.000059, -0.000084
914	2	770.528947, 207.890484	1.198359, 1.026056	-0.000080, 0.000095
914	3	353.205265, 501.440315	-0.556340, -1.120316	0.000022, -0.000011
915	1	640.003722, 360.015950	-0.000009, 0.000017	0.000059, -0.000084
915	2	771.423158, 208.665338	1.192281, 1.033139	-0.000081, 0.000094
915	3	352.790477, 500.598861	-0.553050, -1.121938	0.000022, -0.000011
916	1	640.003715, 360.015963	-0.000009, 0.000017	0.000060, -0.000083
916	2	772.312779, 209.445478	1.186162, 1.040186	-0.000082, 0.000094
916	3	352.378160, 499.756198	-0.549757, -1.123551	0.000022, -0.000011
917	1	640.003708, 360.015976	-0.000009, 0.000017	0.000060, -0.000083
917	2	773.197780, 210.230876	1.180001, 1.047198	-0.000082, 0.000093
917	3	351.968317, 498.912333	-0.546458, -1.125153	0.000022, -0.000011
918	1	640.003701, 360.015989	-0.000009, 0.000017	0.000061, -0.000082
918	2	774.078129, 211.021506	1.173798, 1.054173	-0.000083, 0.000093
918	3	351.560951, 498.067273	-0.543155, -1.126746	0.000022, -0.000011
919	1	640.003695, 360.016002	-0.000009, 0.000017	0.000061, -0.000082
919	2	774.953795, 211.817339	1.167555, 1.061111	-0.000083, 0.000093
919	3	351.156065, 497.221026	-0.539847, -1.128329	0.000022, -0.000011
920	1	640.003688, 360.016014	-0.000009, 0.000017	0.000062, -0.000082
920	2	775.824748, 212.618349	1.161270, 1.068013	-0.000084, 0.000092
920	3	350.753665, 496.373599	-0.536534, -1.129903	0.000022, -0.000010
921	1	640.003681, 360.016027	-0.000009, 0.000017	0.000062, -0.000081
921	2	776.690956, 213.424507	1.154945, 1.074878	-0.000084, 0.000092
921	3	350.353752, 495.524999	-0.533217, -1.131467	0.000022, -0.000010
922	1	640.003675, 360.016040	-0.000009, 0.000017	0.000063, -0.000081
922	2	777.552390, 214.235786	1.148579, 1.081705	-0.000085, 0.000091
922	3	349.956330, 494.675234	-0.529896, -1.133020	0.000022, -0.000010
923	1	640.003668, 360.016052	-0.000009, 0.000017	0.000063, -0.000080
923	2	778.409020, 215.052157	1.142172, 1.088495	-0.000085, 0.000091
923	3	349.561403, 493.824310	-0.526569, -1.134565	0.000022, -0.000010
924	1	640.003662, 360.016065	-0.000009, 0.000017	0.000064, -0.000080
924	2	779.260814, 215.873592	1.135726, 1.095247	-0.000086, 0.000090
924	3	349.168974, 492.972236	-0.523239, -1.136099	0.000022, -0.000010
925	1	640.003655, 360.016077	-0.000009, 0.000017	0.000064, -0.000079
925	2	780.107744, 216.700062	1.129240, 1.101960	-0.000086, 0.000090
925	3	348.779046, 492.119018	-0.519904, -1.137624	0.000022, -0.000010
926	1	640.003649, 360.016090	-0.000009, 0.000017	0.000065, -0.000079
926	2	780.949779, 217.531539	1.122713, 1.108636	-0.000087, 0.000089
926	3	348.391623, 491.264664	-0.516564, -1.139139	0.000022, -0.000010
927	1	640.003642, 360.016102	-0.000009, 0.000017	0.000065, -0.000078
927	2	781.786890, 218.367994	1.116148, 1.115273	-0.000088, 0.000088
927	3	348.006708, 490.409182	-0.513220, -1.140644	0.000022, -0.000010
928	1	640.003636, 360.016115	-0.000009, 0.000017	0.000066, -0.000078
928	2	782.619047, 219.209398	1.109543, 1.121872	-0.000088, 0.000088
928	3	347.624304, 489.552577	-0.509872, -1.142139	0.000022, -0.000010
929	1	640.003629, 360.016127	-0.000008, 0.000016	0.000066, -0.000078
929	2	783.446222, 220.055721	1.102899, 1.128431	-0.000089, 0.000087
929	3	347.244414, 488.694859	-0.506519, -1.143624	0.000022, -0.000010
930	1	640.003623, 360.016140	-0.000008, 0.000016	0.000067, -0.000077
930	2	784.268384, 220.906935	1.096217, 1.134952	-0.000089, 0.000087
930	3	346.867042, 487.836034	-0.503162, -1.145100	0.000022, -0.000010
931	1	640.003617, 360.016152	-0.000008, 0.000016	0.000067, -0.000077
931	2	785.085506, 221.763009	1.089496, 1.141433	-0.000090, 0.000086
931	3	346.492191, 486.976110	-0.499801, -1.146565	0.000022, -0.000010
932	1	640.003610, 360.016164	-0.000008, 0.000016	0.000068, -0.000076
932	2	785.897558, 222.623915	1.082736, 1.147874	-0.000090, 0.000086
932	3	346.119864, 486.115095	-0.496436, -1.148021	0.000022, -0.000010
933	1	640.003604, 360.016176	-0.000008, 0.000016	0.000068, -0.000076
933	2	786.704512, 223.489621	1.075939, 1.154275	-0.000091, 0.000085
933	3	345.750065, 485.252994	-0.493066, -1.149467	0.000022, -0.000010
934	1	640.003598, 360.016188	-0.000008, 0.000016	0.000069, -0.000075
934	2	787.506340, 224.360099	1.069103, 1.160637	-0.000091, 0.000085
934	3	345.382796, 484.389817	-0.489692, -1.150903	0.000022, -0.000010
935	1	640.003592, 360.016201	-0.000008, 0.000016	0.000069, -0.000075
935	2	788.303012, 225.235317	1.062230, 1.166958	-0.000092, 0.000084
935	3	345.018060, 483.525570	-0.486314, -1.152329	0.000023, -0.000010
936	1	640.003586, 360.016213	-0.000008, 0.000016	0.000070, -0.000074
936	2	789.094502, 226.115246	1.055320, 1.173238	-0.000092, 0.000084
936	3	344.655862, 482.660261	-0.482932, -1.153745	0.000023, -0.000009
937	1	640.003580, 360.016225	-0.000008, 0.000016	0.000070, -0.000074
937	2	789.880782, 226.999854	1.048372, 1.179478	-0.000093, 0.000083
937	3	344.296203, 481.793898	-0.479545, -1.155151	0.000023, -0.000009
938	1	640.003574, 360.016237	-0.000008, 0.000016	0.000071, -0.000073
938	2	790.661823, 227.889111	1.041388, 1.185676	-0.000093, 0.000083
938	3	343.939086, 480.926487	-0.476155, -1.156548	0.000023, -0.000009
939	1	640.003568, 360.016249	-0.000008, 0.000016	0.000071, -0.000073
939	2	791.437598, 228.782987	1.034367, 1.191834	-0.000094, 0.000082
939	3	343.584516, 480.058037	-0.472760, -1.157934	0.000023, -0.000009
940	1	640.003562, 360.016261	-0.000008, 0.000016	0.000071, -0.000072
940	2	792.208080, 229.681449	1.027309, 1.197950	-0.000094, 0.000082
940	3	343.232495, 479.188554	-0.469362, -1.159310	0.000023, -0.000009
941	1	640.003556, 360.016272	-0.000008, 0.000016	0.000072, -0.000072
941	2	792.973241, 230.584468	1.020215, 1.204025	-0.000095, 0.000081
941	3	342.883025, 478.318047	-0.465959, -1.160677	0.000023, -0.000009
942	1	640.003550, 360.016284	-0.000008, 0.000016	0.000072, -0.000071
942	2	793.733055, 231.492011	1.013086, 1.210057	-0.000095, 0.000080
942	3	342.536110, 477.446522	-0.462553, -1.162033	0.000023, -0.000009
943	1	640.003544, 360.016296	-0.000008, 0.000016	0.000073, -0.000071
943	2	794.487496, 232.404047	1.005920, 1.216048	-0.000096, 0.000080
943	3	342.191754, 476.573987	-0.459143, -1.163379	0.000023, -0.000009
944	1	640.003538, 360.016308	-0.000008, 0.000016	0.000073, -0.000070
944	2	795.236535, 233.320544	0.998720, 1.221996	-0.000096, 0.000079
944	3	341.849957, 475.700451	-0.455728, -1.164716	0.000023, -0.000009
945	1	640.003533, 360.016319	-0.000008, 0.000016	0.000074, -0.000070
945	2	795.980148, 234.241470	0.991483, 1.227902	-0.000096, 0.000079
945	3	341.510725, 474.825920	-0.452310, -1.166042	0.000023, -0.000009
946	1	640.003527, 360.016331	-0.000008, 0.000016	0.000074, -0.000069
946	2	796.718307, 235.166794	0.984212, 1.233765	-0.000097, 0.000078
946	3	341.174059, 473.950401	-0.448888, -1.167358	0.000023, -0.000009
947	1	640.003521, 360.016343	-0.000008, 0.000016	0.000075, -0.000069
947	2	797.450987, 236.096483	0.976907, 1.239585	-0.000097, 0.000078
947	3	340.839962, 473.073903	-0.445462, -1.168664	0.000023, -0.000009
948	1	640.003516, 360.016354	-0.000007, 0.000015	0.000075, -0.000068
948	2	798.178162, 237.030505	0.969567, 1.245362	-0.000098, 0.000077
948	3	340.508438, 472.196433	-0.442032, -1.169960	0.000023, -0.000009
949	1	640.003510, 360.016366	-0.000007, 0.000015	0.000075, -0.000068
949	2	798.899806, 237.968827	0.962192, 1.251096	-0.000098, 0.000076
949	3	340.179489, 471.317998	-0.438599, -1.171246	0.000023, -0.000009
950	1	640.003505, 360.016377	-0.000007, 0.000015	0.000076, -0.000067
950	2	799.615894, 238.911417	0.954784, 1.256787	-0.000099, 0.000076
950	3	339.853117, 470.438606	-0.435162, -1.172522	0.000023, -0.000009
951	1	640.003499, 360.016389	-0.000007, 0.000015	0.000076, -0.000067
951	2	800.326400, 239.858241	0.947342, 1.262433	-0.000099, 0.000075
951	3	339.529327, 469.558265	-0.431721, -1.173788	0.000023, -0.000008
952	1	640.003494, 360.016400	-0.000007, 0.000015	0.000077, -0.000066
952	2	801.031300, 240.809268	0.939866, 1.268036	-0.000100, 0.000075
952	3	339.208119, 468.676982	-0.428277, -1.175044	0.000023, -0.000008
953	1	640.003488, 360.016412	-0.000007, 0.000015	0.000077, -0.000066
953	2	801.730569, 241.764464	0.932358, 1.273594	-0.000100, 0.000074
953	3	338.889498, 467.794765	-0.424828, -1.176289	0.000023, -0.000008
954	1	640.003483, 360.016423	-0.000007, 0.000015	0.000078, -0.000065
954	2	802.424181, 242.723795	0.924816, 1.279109	-0.000101, 0.000074
954	3	338.573465, 466.911621	-0.421377, -1.177525	0.000023, -0.000008
955	1	640.003478, 360.016434	-0.000007, 0.000015	0.000078, -0.000065
955	2	803.112112, 243.687229	0.917242, 1.284578	-0.000101, 0.000073
955	3	338.260024, 466.027559	-0.417921, -1.178750	0.000023, -0.000008
956	1	640.003472, 360.016446	-0.000007, 0.000015	0.000078, -0.000064
956	2	803.794338, 244.654732	0.909635, 1.290003	-0.000101, 0.000072
956	3	337.949178, 465.142584	-0.414462, -1.179966	0.000023, -0.000008
957	1	640.003467, 360.016457	-0.000007, 0.000015	0.000079, -0.000064
957	2	804.470836, 245.626270	0.901996, 1.295384	-0.000102, 0.000072
957	3	337.640928, 464.256707	-0.411000, -1.181171	0.000023, -0.000008
958	1	640.003462, 360.016468	-0.000007, 0.000015	0.000079, -0.000063
958	2	805.141580, 246.601809	0.894326, 1.300719	-0.000102, 0.000071
958	3	337.335277, 463.369932	-0.407534, -1.182365	0.000023, -0.000008
959	1	640.003457, 360.016479	-0.000007, 0.000015	0.000080, -0.000063
959	2	805.806548, 247.581315	0.886624, 1.306008	-0.000103, 0.000071
959	3	337.032229, 462.482270	-0.404065, -1.183550	0.000023, -0.000008
960	1	640.003452, 360.016491	-0.000007, 0.000015	0.000080, -0.000062
960	2	806.465715, 248.564755	0.878890, 1.311253	-0.000103, 0.000070
960	3	336.731785, 461.593726	-0.400592, -1.184725	0.000023, -0.000008
961	1	640.003447, 360.016502	-0.000007, 0.000015	0.000080, -0.000062
961	2	807.119059, 249.552093	0.871125, 1.316452	-0.000104, 0.000069
961	3	336.433948, 460.704310	-0.397116, -1.185889	0.000023, -0.000008
962	1	640.003442, 360.016513	-0.000007, 0.000015	0.000081, -0.000061
962	2	807.766556, 250.543297	0.863330, 1.321604	-0.000104, 0.000069
962	3	336.138721, 459.814027	-0.393636, -1.187043	0.000023, -0.000008
963	1	640.003437, 360.016524	-0.000007, 0.000015	0.000081, -0.000060
963	2	808.408184, 251.538330	0.855504, 1.326711	-0.000104, 0.000068
963	3	335.846106, 458.922887	-0.390153, -1.188187	0.000023, -0.000008
964	1	640.003432, 360.016535	-0.000007, 0.000015	0.000082, -0.000060
964	2	809.043920, 252.537159	0.847647, 1.331772	-0.000105, 0.000067
964	3	335.556105, 458.030896	-0.386667, -1.189321	0.000023, -0.000008
965	1	640.003427, 360.016546	-0.000006, 0.000015	0.000082, -0.000059
965	2	809.673740, 253.539749	0.839761, 1.336786	-0.000105, 0.000067
965	3	335.268722, 457.138063	-0.383178, -1.190444	0.000023, -0.000007
966	1	640.003422, 360.016557	-0.000006, 0.000015	0.000082, -0.000059
966	2	810.297624, 254.546064	0.831845, 1.341754	-0.000106, 0.000066
966	3	334.983959, 456.244395	-0.379685, -1.191557	0.000023, -0.000007
967	1	640.003417, 360.016568	-0.000006, 0.000015	0.000083, -0.000058
967	2	810.915549, 255.556070	0.823899, 1.346675	-0.000106, 0.000066
967	3	334.701817, 455.349900	-0.376189, -1.192660	0.000023, -0.000007
968	1	640.003413, 360.016579	-0.000006, 0.000015	0.000083, -0.000058
968	2	811.527492, 256.569732	0.815925, 1.351549	-0.000106, 0.000065
968	3	334.422300, 454.454586	-0.372690, -1.193753	0.000023, -0.000007
969	1	640.003408, 360.016589	-0.000006, 0.000014	0.000083, -0.000057
969	2	812.133433, 257.587014	0.807921, 1.356376	-0.000107, 0.000064
969	3	334.145410, 453.558459	-0.369187, -1.194835	0.000023, -0.000007
970	1	640.003403, 360.016600	-0.000006, 0.000014	0.000084, -0.000057
970	2	812.733350, 258.607881	0.799889, 1.361156	-0.000107, 0.000064
970	3	333.871148, 452.661529	-0.365682, -1.195907	0.000023, -0.000007
971	1	640.003399, 360.016611	-0.000006, 0.000014	0.000084, -0.000056
971	2	813.327221, 259.632297	0.791828, 1.365888	-0.000107, 0.000063
971	3	333.599518, 451.763802	-0.362173, -1.196969	0.000023, -0.000007
972	1	640.003394, 360.016622	-0.000006, 0.000014	0.000084, -0.000055
972	2	813.915025, 260.660227	0.783739, 1.370573	-0.000108, 0.000062
972	3	333.330522, 450.865287	-0.358662, -1.198021	0.000023, -0.000007
973	1	640.003390, 360.016633	-0.000006, 0.000014	0.000085, -0.000055
973	2	814.496743, 261.691635	0.775623, 1.375210	-0.000108, 0.000062
973	3	333.064162, 449.965990	-0.355147, -1.199062	0.000023, -0.000007
974	1	640.003385, 360.016643	-0.000006, 0.000014	0.000085, -0.000054
974	2	815.072352, 262.726484	0.767479, 1.379799	-0.000109, 0.000061
974	3	332.800440, 449.065921	-0.351629, -1.200093	0.000023, -0.000007
975	1	640.003381, 360.016654	-0.000006, 0.000014	0.000085, -0.000054
975	2	815.641833, 263.764739	0.759308, 1.384340	-0.000109, 0.000061
975	3	332.539358, 448.165086	-0.348109, -1.201113	0.000023, -0.000007
976	1	640.003377, 360.016665	-0.000006, 0.000014	0.000086, -0.000053
976	2	816.205165, 264.806363	0.751110, 1.388833	-0.000109, 0.000060
976	3	332.280919, 447.263494	-0.344585, -1.202123	0.000023, -0.000007
977	1	640.003372, 360.016675	-0.000006, 0.000014	0.000086, -0.000053
977	2	816.762328, 265.851321	0.742885, 1.393277	-0.000110, 0.000059
977	3	332.025125, 446.361151	-0.341059, -1.203123	0.000024, -0.000007
978	1	640.003368, 360.016686	-0.000006, 0.000014	0.000086, -0.000052
978	2	817.313303, 266.899576	0.734633, 1.397673	-0.000110, 0.000059
978	3	331.771979, 445.458067	-0.337529, -1.204113	0.000024, -0.000007
979	1	640.003364, 360.016696	-0.000006, 0.000014	0.000087, -0.000051
979	2	817.858070, 267.951090	0.726356, 1.402020	-0.000110, 0.000058
979	3	331.521481, 444.554248	-0.333997, -1.205092	0.000024, -0.000007
980	1	640.003360, 360.016707	-0.000006, 0.000014	0.000087, -0.000051
980	2	818.396610, 269.005829	0.718053, 1.406318	-0.000111, 0.000057
980	3	331.273635, 443.649702	-0.330462, -1.206061	0.000024, -0.000006
981	1	640.003356, 360.016717	-0.000005, 0.000014	0.000087, -0.000050
981	2	818.928903, 270.063754	0.709724, 1.410567	-0.000111, 0.000057
981	3	331.028442, 442.744438	-0.326924, -1.207019	0.000024, -0.000006
982	1	640.003352, 360.016728	-0.000005, 0.000014	0.000088, -0.000050
982	2	819.454931, 271.124829	0.701370, 1.414767	-0.000111, 0.000056
982	3	330.785904, 441.838463	-0.323383, -1.207967	0.000024, -0.000006
983	1	640.003348, 360.016738	-0.000005, 0.000014	0.000088, -0.000049
983	2	819.974674, 272.189017	0.692991, 1.418917	-0.000112, 0.000055
983	3	330.546024, 440.931784	-0.319840, -1.208905	0.000024, -0.000006
984	1	640.003344, 360.016749	-0.000005, 0.000014	0.000088, -0.000048
984	2	820.488115, 273.256280	0.684588, 1.423018	-0.000112, 0.000055
984	3	330.308804, 440.024410	-0.316294, -1.209832	0.000024, -0.000006
985	1	640.003340, 360.016759	-0.000005, 0.000014	0.000089, -0.000048
985	2	820.995235, 274.326583	0.676160, 1.427070	-0.000112, 0.000054
985	3	330.074245, 439.116349	-0.312745, -1.210749	0.000024, -0.000006
986	1	640.003336, 360.016769	-0.000005, 0.000014	0.000089, -0.000047
986	2	821.496016, 275.399886	0.667708, 1.431071	-0.000113, 0.000053
986	3	329.842350, 438.207608	-0.309194, -1.211655	0.000024, -0.000006
987	1	640.003332, 360.016780	-0.000005, 0.000014	0.000089, -0.000047
987	2	821.990440, 276.476153	0.659232, 1.435023	-0.000113, 0.000053
987	3	329.613120, 437.298194	-0.305640, -1.212551	0.000024, -0.000006
988	1	640.003328, 360.016790	-0.000005, 0.000014	0.000090, -0.000046
988	2	822.478489, 277.555346	0.650733, 1.438924	-0.000113, 0.000052
988	3	329.386558, 436.388117	-0.302083, -1.213437	0.000024, -0.000006
989	1	640.003325, 360.016800	-0.000005, 0.000014	0.000090, -0.000046
989	2	822.960147, 278.637428	0.642210, 1.442776	-0.000114, 0.000051
989	3	329.162665, 435.477383	-0.298524, -1.214312	0.000024, -0.000006
990	1	640.003321, 360.016811	-0.000005, 0.000014	0.000090, -0.000045
990	2	823.435395, 279.722361	0.633665, 1.446577	-0.000114, 0.000051
990	3	328.941443, 434.566001	-0.294962, -1.215176	0.000024, -0.000006
991	1	640.003317, 360.016821	-0.000005, 0.000014	0.000090, -0.000044
991	2	823.904218, 280.810106	0.625097, 1.450327	-0.000114, 0.000050
991	3	328.722895, 433.653978	-0.291398, -1.216030	0.000024, -0.000006
992	1	640.003314, 360.016831	-0.000005, 0.000014	0.000091, -0.000044
992	2	824.366598, 281.900626	0.616507, 1.454027	-0.000115, 0.000049
992	3	328.507021, 432.741323	-0.287831, -1.216874	0.000024, -0.000006
993	1	640.003310, 360.016841	-0.000005, 0.000014	0.000091, -0.000043
993	2	824.822518, 282.993884	0.607894, 1.457676	-0.000115, 0.000049
993	3	328.293825, 431.828042	-0.284262, -1.217707	0.000024, -0.000006
994	1	640.003307, 360.016851	-0.000005, 0.000014	0.000091, -0.000042
994	2	825.271964, 284.089839	0.599260, 1.461274	-0.000115, 0.000048
