Step	Body	Position (X, Y)	Velocity (X, Y)	Force (X, Y)
9670	2	737.702941, 533.991620	-1.381043, 0.780114	-0.006252, -0.010916
9670	3	958.988728, 384.641496	-0.095641, 1.246650	-0.004872, -0.000354
9671	1	640.001042, 360.211475	0.000014, 0.000008	0.000000, 0.000000
9671	2	736.315733, 534.760768	-1.387208, 0.769148	-0.006165, -0.010966
9671	3	958.888216, 385.887772	-0.100512, 1.246277	-0.004871, -0.000373
9672	1	640.001057, 360.211483	0.000014, 0.000008	0.000000, 0.000000
9672	2	734.922447, 535.518902	-1.393286, 0.758133	-0.006078, -0.011015
9672	3	958.782834, 387.133657	-0.105381, 1.245885	-0.004870, -0.000392
9673	1	640.001071, 360.211491	0.000015, 0.000008	0.000000, 0.000000
9673	2	733.523170, 536.265972	-1.399276, 0.747070	-0.005990, -0.011063
9673	3	958.672585, 388.379131	-0.110250, 1.245474	-0.004868, -0.000411
9674	1	640.001086, 360.211500	0.000015, 0.000008	0.000000, 0.000000
9674	2	732.117992, 537.001930	-1.405179, 0.735959	-0.005902, -0.011111
9674	3	958.557469, 389.624174	-0.115116, 1.245044	-0.004867, -0.000430
9675	1	640.001101, 360.211509	0.000015, 0.000009	0.000000, 0.000000
9675	2	730.706999, 537.726732	-1.410992, 0.724801	-0.005814, -0.011158
9675	3	958.437488, 390.868769	-0.119981, 1.244594	-0.004865, -0.000449
9676	1	640.001116, 360.211517	0.000015, 0.000009	0.000000, 0.000000
9676	2	729.290282, 538.440329	-1.416717, 0.713597	-0.005725, -0.011204
9676	3	958.312644, 392.112895	-0.124844, 1.244126	-0.004863, -0.000468
9677	1	640.001130, 360.211526	0.000015, 0.000009	0.000000, 0.000000
9677	2	727.867929, 539.142676	-1.422353, 0.702347	-0.005636, -0.011250
9677	3	958.182938, 393.356534	-0.129705, 1.243639	-0.004861, -0.000487
9678	1	640.001145, 360.211535	0.000015, 0.000009	0.000000, 0.000000
9678	2	726.440029, 539.833729	-1.427899, 0.691053	-0.005546, -0.011294
9678	3	958.048373, 394.599667	-0.134565, 1.243133	-0.004860, -0.000506
9679	1	640.001160, 360.211544	0.000015, 0.000009	0.000000, 0.000000
9679	2	725.006673, 540.513443	-1.433356, 0.679714	-0.005456, -0.011339
9679	3	957.908951, 395.842275	-0.139423, 1.242608	-0.004858, -0.000525
9680	1	640.001175, 360.211553	0.000015, 0.000009	0.000000, 0.000000
9680	2	723.567951, 541.181775	-1.438722, 0.668332	-0.005366, -0.011382
9680	3	957.764673, 397.084338	-0.144278, 1.242064	-0.004856, -0.000544
9681	1	640.001191, 360.211563	0.000015, 0.000009	0.000000, 0.000000
9681	2	722.123954, 541.838683	-1.443997, 0.656908	-0.005276, -0.011425
9681	3	957.615541, 398.325838	-0.149132, 1.241500	-0.004853, -0.000563
9682	1	640.001206, 360.211572	0.000015, 0.000009	0.000000, 0.000000
9682	2	720.674772, 542.484125	-1.449182, 0.645441	-0.005185, -0.011467
9682	3	957.461558, 399.566757	-0.153983, 1.240918	-0.004851, -0.000582
9683	1	640.001221, 360.211581	0.000015, 0.000010	0.000000, 0.000000
9683	2	719.220497, 543.118058	-1.454275, 0.633934	-0.005093, -0.011508
9683	3	957.302726, 400.807074	-0.158832, 1.240317	-0.004849, -0.000601
9684	1	640.001237, 360.211591	0.000015, 0.000010	0.000000, 0.000000
9684	2	717.761220, 543.740444	-1.459277, 0.622385	-0.005002, -0.011548
9684	3	957.139047, 402.046771	-0.163679, 1.239697	-0.004847, -0.000620
9685	1	640.001252, 360.211601	0.000015, 0.000010	0.000000, 0.000000
9685	2	716.297033, 544.351241	-1.464187, 0.610797	-0.004910, -0.011588
9685	3	956.970524, 403.285829	-0.168523, 1.239058	-0.004844, -0.000639
9686	1	640.001268, 360.211611	0.000016, 0.000010	0.000000, 0.000000
9686	2	714.828029, 544.950411	-1.469004, 0.599171	-0.004817, -0.011627
9686	3	956.797159, 404.524229	-0.173365, 1.238400	-0.004842, -0.000658
9687	1	640.001283, 360.211621	0.000016, 0.000010	0.000000, 0.000000
9687	2	713.354300, 545.537917	-1.473729, 0.587505	-0.004725, -0.011665
9687	3	956.618954, 405.761952	-0.178205, 1.237723	-0.004839, -0.000677
9688	1	640.001299, 360.211631	0.000016, 0.000010	0.000000, 0.000000
9688	2	711.875940, 546.113719	-1.478361, 0.575803	-0.004632, -0.011703
9688	3	956.435913, 406.998980	-0.183041, 1.237027	-0.004837, -0.000696
9689	1	640.001315, 360.211641	0.000016, 0.000010	0.000000, 0.000000
9689	2	710.393040, 546.677782	-1.482900, 0.564063	-0.004539, -0.011740
9689	3	956.248037, 408.235293	-0.187876, 1.236313	-0.004834, -0.000715
9690	1	640.001331, 360.211651	0.000016, 0.000010	0.000000, 0.000000
9690	2	708.905695, 547.230070	-1.487345, 0.552288	-0.004445, -0.011776
9690	3	956.055330, 409.470872	-0.192707, 1.235579	-0.004831, -0.000734
9691	1	640.001347, 360.211662	0.000016, 0.000010	0.000000, 0.000000
9691	2	707.413999, 547.770547	-1.491696, 0.540477	-0.004352, -0.011811
9691	3	955.857795, 410.705698	-0.197536, 1.234827	-0.004829, -0.000753
9692	1	640.001363, 360.211673	0.000016, 0.000011	0.000000, 0.000000
9692	2	705.918045, 548.299178	-1.495954, 0.528631	-0.004257, -0.011845
9692	3	955.655433, 411.939754	-0.202361, 1.234055	-0.004826, -0.000771
9693	1	640.001379, 360.211683	0.000016, 0.000011	0.000000, 0.000000
9693	2	704.417928, 548.815930	-1.500117, 0.516752	-0.004163, -0.011879
9693	3	955.448250, 413.173018	-0.207184, 1.233265	-0.004823, -0.000790
9694	1	640.001395, 360.211694	0.000016, 0.000011	0.000000, 0.000000
9694	2	702.913742, 549.320770	-1.504185, 0.504840	-0.004068, -0.011912
9694	3	955.236246, 414.405474	-0.212003, 1.232456	-0.004820, -0.000809
9695	1	640.001411, 360.211705	0.000016, 0.000011	0.000000, 0.000000
9695	2	701.405583, 549.813666	-1.508159, 0.492896	-0.003974, -0.011944
9695	3	955.019426, 415.637102	-0.216820, 1.231628	-0.004817, -0.000828
9696	1	640.001427, 360.211716	0.000016, 0.000011	0.000000, 0.000000
9696	2	699.893546, 550.294585	-1.512038, 0.480920	-0.003878, -0.011976
9696	3	954.797793, 416.867883	-0.221633, 1.230781	-0.004813, -0.000847
9697	1	640.001443, 360.211727	0.000016, 0.000011	0.000000, 0.000000
9697	2	698.377725, 550.763498	-1.515821, 0.468913	-0.003783, -0.012007
9697	3	954.571349, 418.097798	-0.226443, 1.229915	-0.004810, -0.000866
9698	1	640.001460, 360.211739	0.000016, 0.000011	0.000000, 0.000000
9698	2	696.858217, 551.220375	-1.519508, 0.456876	-0.003687, -0.012037
9698	3	954.340099, 419.326829	-0.231250, 1.229031	-0.004807, -0.000884
9699	1	640.001476, 360.211750	0.000016, 0.000011	0.000000, 0.000000
9699	2	695.335118, 551.665185	-1.523100, 0.444810	-0.003592, -0.012066
9699	3	954.104046, 420.554956	-0.236053, 1.228128	-0.004803, -0.000903
9700	1	640.001493, 360.211762	0.000016, 0.000012	0.000000, 0.000000
9700	2	693.808523, 552.097901	-1.526595, 0.432716	-0.003495, -0.012094
9700	3	953.863193, 421.782162	-0.240853, 1.227205	-0.004800, -0.000922
9701	1	640.001509, 360.211774	0.000017, 0.000012	0.000000, 0.000000
9701	2	692.278528, 552.518495	-1.529994, 0.420594	-0.003399, -0.012122
9701	3	953.617544, 423.008426	-0.245649, 1.226265	-0.004796, -0.000941
9702	1	640.001526, 360.211785	0.000017, 0.000012	0.000000, 0.000000
9702	2	690.745232, 552.926940	-1.533297, 0.408445	-0.003303, -0.012149
9702	3	953.367102, 424.233731	-0.250442, 1.225305	-0.004793, -0.000960
9703	1	640.001542, 360.211797	0.000017, 0.000012	0.000000, 0.000000
9703	2	689.208729, 553.323210	-1.536503, 0.396270	-0.003206, -0.012175
9703	3	953.111871, 425.458058	-0.255231, 1.224327	-0.004789, -0.000978
9704	1	640.001559, 360.211809	0.000017, 0.000012	0.000000, 0.000000
9704	2	687.669118, 553.707280	-1.539611, 0.384070	-0.003109, -0.012200
9704	3	952.851855, 426.681388	-0.260016, 1.223330	-0.004785, -0.000997
9705	1	640.001576, 360.211822	0.000017, 0.000012	0.000000, 0.000000
9705	2	686.126495, 554.079125	-1.542623, 0.371845	-0.003012, -0.012225
9705	3	952.587058, 427.903701	-0.264797, 1.222314	-0.004781, -0.001016
9706	1	640.001593, 360.211834	0.000017, 0.000012	0.000000, 0.000000
9706	2	684.580958, 554.438721	-1.545537, 0.359596	-0.002914, -0.012249
9706	3	952.317484, 429.124981	-0.269574, 1.221279	-0.004777, -0.001035
9707	1	640.001609, 360.211847	0.000017, 0.000012	0.000000, 0.000000
9707	2	683.032604, 554.786045	-1.548354, 0.347324	-0.002817, -0.012272
9707	3	952.043136, 430.345207	-0.274348, 1.220226	-0.004773, -0.001053
9708	1	640.001626, 360.211859	0.000017, 0.000013	0.000000, 0.000000
9708	2	681.481532, 555.121076	-1.551073, 0.335030	-0.002719, -0.012294
9708	3	951.764019, 431.564361	-0.279117, 1.219154	-0.004769, -0.001072
9709	1	640.001643, 360.211872	0.000017, 0.000013	0.000000, 0.000000
9709	2	679.927838, 555.443790	-1.553693, 0.322715	-0.002621, -0.012315
9709	3	951.480138, 432.782424	-0.283882, 1.218064	-0.004765, -0.001091
9710	1	640.001660, 360.211885	0.000017, 0.000013	0.000000, 0.000000
9710	2	678.371622, 555.754169	-1.556216, 0.310379	-0.002523, -0.012336
9710	3	951.191495, 433.999379	-0.288643, 1.216954	-0.004761, -0.001109
9711	1	640.001677, 360.211898	0.000017, 0.000013	0.000000, 0.000000
9711	2	676.812981, 556.052192	-1.558641, 0.298023	-0.002425, -0.012356
9711	3	950.898096, 435.215206	-0.293399, 1.215827	-0.004757, -0.001128
9712	1	640.001694, 360.211911	0.000017, 0.000013	0.000000, 0.000000
9712	2	675.252014, 556.337840	-1.560967, 0.285648	-0.002326, -0.012375
9712	3	950.599944, 436.429886	-0.298151, 1.214680	-0.004752, -0.001146
9713	1	640.001712, 360.211924	0.000017, 0.000013	0.000000, 0.000000
9713	2	673.688820, 556.611094	-1.563194, 0.273254	-0.002227, -0.012393
9713	3	950.297045, 437.643401	-0.302899, 1.213515	-0.004748, -0.001165
9714	1	640.001729, 360.211938	0.000017, 0.000013	0.000000, 0.000000
9714	2	672.123497, 556.871938	-1.565323, 0.260844	-0.002129, -0.012411
9714	3	949.989403, 438.855733	-0.307642, 1.212332	-0.004743, -0.001184
9715	1	640.001746, 360.211951	0.000017, 0.000014	0.000000, 0.000000
9715	2	670.556144, 557.120354	-1.567353, 0.248416	-0.002030, -0.012428
9715	3	949.677022, 440.066862	-0.312381, 1.211129	-0.004739, -0.001202
9716	1	640.001763, 360.211965	0.000017, 0.000014	0.000000, 0.000000
9716	2	668.986861, 557.356326	-1.569284, 0.235972	-0.001931, -0.012443
9716	3	949.359907, 441.276771	-0.317115, 1.209909	-0.004734, -0.001221
9717	1	640.001781, 360.211979	0.000017, 0.000014	0.000000, 0.000000
9717	2	667.415745, 557.579840	-1.571115, 0.223514	-0.001832, -0.012459
9717	3	949.038063, 442.485441	-0.321844, 1.208670	-0.004729, -0.001239
9718	1	640.001798, 360.211992	0.000017, 0.000014	0.000000, 0.000000
9718	2	665.842897, 557.790881	-1.572848, 0.211041	-0.001732, -0.012473
9718	3	948.711494, 443.692852	-0.326568, 1.207412	-0.004724, -0.001258
9719	1	640.001815, 360.212006	0.000017, 0.000014	0.000000, 0.000000
9719	2	664.268417, 557.989435	-1.574481, 0.198554	-0.001633, -0.012486
9719	3	948.380206, 444.898988	-0.331288, 1.206136	-0.004720, -0.001276
9720	1	640.001833, 360.212021	0.000017, 0.000014	0.000000, 0.000000
9720	2	662.692402, 558.175490	-1.576014, 0.186055	-0.001534, -0.012499
9720	3	948.044204, 446.103829	-0.336003, 1.204841	-0.004715, -0.001295
9721	1	640.001850, 360.212035	0.000017, 0.000014	0.000000, 0.000000
9721	2	661.114954, 558.349034	-1.577448, 0.173544	-0.001434, -0.012511
9721	3	947.703492, 447.307357	-0.340712, 1.203528	-0.004710, -0.001313
9722	1	640.001868, 360.212049	0.000018, 0.000014	0.000000, 0.000000
9722	2	659.536171, 558.510056	-1.578783, 0.161022	-0.001334, -0.012522
9722	3	947.358075, 448.509553	-0.345417, 1.202196	-0.004704, -0.001332
9723	1	640.001885, 360.212064	0.000018, 0.000015	0.000000, 0.000000
9723	2	657.956153, 558.658545	-1.580017, 0.148489	-0.001235, -0.012533
9723	3	947.007959, 449.710399	-0.350116, 1.200846	-0.004699, -0.001350
9724	1	640.001903, 360.212079	0.000018, 0.000015	0.000000, 0.000000
9724	2	656.375001, 558.794492	-1.581152, 0.135947	-0.001135, -0.012542
9724	3	946.653149, 450.909877	-0.354810, 1.199478	-0.004694, -0.001368
9725	1	640.001921, 360.212094	0.000018, 0.000015	0.000000, 0.000000
9725	2	654.792815, 558.917888	-1.582187, 0.123396	-0.001035, -0.012551
9725	3	946.293651, 452.107968	-0.359499, 1.198091	-0.004689, -0.001387
9726	1	640.001938, 360.212108	0.000018, 0.000015	0.000000, 0.000000
9726	2	653.209693, 559.028725	-1.583122, 0.110837	-0.000935, -0.012559
9726	3	945.929469, 453.304655	-0.364182, 1.196686	-0.004683, -0.001405
9727	1	640.001956, 360.212124	0.000018, 0.000015	0.000000, 0.000000
9727	2	651.625736, 559.126996	-1.583956, 0.098271	-0.000835, -0.012566
9727	3	945.560609, 454.499917	-0.368860, 1.195263	-0.004678, -0.001423
9728	1	640.001974, 360.212139	0.000018, 0.000015	0.000000, 0.000000
9728	2	650.041045, 559.212695	-1.584691, 0.085699	-0.000735, -0.012572
9728	3	945.187077, 455.693738	-0.373532, 1.193821	-0.004672, -0.001442
9729	1	640.001991, 360.212154	0.000018, 0.000015	0.000000, 0.000000
9729	2	648.455720, 559.285816	-1.585326, 0.073121	-0.000634, -0.012578
9729	3	944.808878, 456.886099	-0.378199, 1.192361	-0.004667, -0.001460
9730	1	640.002009, 360.212170	0.000018, 0.000016	0.000000, 0.000000
9730	2	646.869860, 559.346355	-1.585860, 0.060538	-0.000534, -0.012583
9730	3	944.426018, 458.076982	-0.382860, 1.190883	-0.004661, -0.001478
9731	1	640.002027, 360.212185	0.000018, 0.000016	0.000000, 0.000000
9731	2	645.283566, 559.394307	-1.586294, 0.047952	-0.000434, -0.012586
9731	3	944.038503, 459.266368	-0.387515, 1.189386	-0.004655, -0.001497
9732	1	640.002045, 360.212201	0.000018, 0.000016	0.000000, 0.000000
9732	2	643.696938, 559.429669	-1.586628, 0.035362	-0.000334, -0.012590
9732	3	943.646338, 460.454239	-0.392165, 1.187871	-0.004649, -0.001515
9733	1	640.002063, 360.212217	0.000018, 0.000016	0.000000, 0.000000
9733	2	642.110077, 559.452439	-1.586861, 0.022770	-0.000234, -0.012592
9733	3	943.249530, 461.640577	-0.396808, 1.186338	-0.004644, -0.001533
9734	1	640.002081, 360.212233	0.000018, 0.000016	0.000000, 0.000000
9734	2	640.523082, 559.462616	-1.586994, 0.010177	-0.000133, -0.012593
9734	3	942.848084, 462.825365	-0.401446, 1.184787	-0.004638, -0.001551
9735	1	640.002098, 360.212249	0.000018, 0.000016	0.000000, 0.000000
9735	2	638.936055, 559.460199	-1.587027, -0.002417	-0.000033, -0.012594
9735	3	942.442006, 464.008582	-0.406078, 1.183218	-0.004632, -0.001569
9736	1	640.002116, 360.212265	0.000018, 0.000016	0.000000, 0.000000
9736	2	637.349095, 559.445188	-1.586960, -0.015011	0.000067, -0.012594
9736	3	942.031303, 465.190213	-0.410703, 1.181630	-0.004626, -0.001587
9737	1	640.002134, 360.212282	0.000018, 0.000016	0.000000, 0.000000
9737	2	635.762303, 559.417584	-1.586792, -0.027604	0.000168, -0.012593
9737	3	941.615981, 466.370238	-0.415322, 1.180025	-0.004619, -0.001606
9738	1	640.002152, 360.212299	0.000018, 0.000017	0.000000, 0.000000
9738	2	634.175779, 559.377389	-1.586524, -0.040196	0.000268, -0.012591
9738	3	941.196045, 467.548639	-0.419936, 1.178401	-0.004613, -0.001624
9739	1	640.002170, 360.212315	0.000018, 0.000017	0.000000, 0.000000
9739	2	632.589623, 559.324604	-1.586156, -0.052784	0.000368, -0.012589
9739	3	940.771503, 468.725399	-0.424542, 1.176760	-0.004607, -0.001642
9740	1	640.002188, 360.212332	0.000018, 0.000017	0.000000, 0.000000
9740	2	631.003935, 559.259234	-1.585687, -0.065370	0.000469, -0.012586
9740	3	940.342360, 469.900499	-0.429143, 1.175100	-0.004600, -0.001660
9741	1	640.002206, 360.212349	0.000018, 0.000017	0.000000, 0.000000
9741	2	629.418817, 559.181283	-1.585119, -0.077951	0.000569, -0.012581
9741	3	939.908624, 471.073921	-0.433737, 1.173422	-0.004594, -0.001678
9742	1	640.002224, 360.212366	0.000018, 0.000017	0.000000, 0.000000
9742	2	627.834367, 559.090755	-1.584450, -0.090528	0.000669, -0.012576
9742	3	939.470300, 472.245647	-0.438324, 1.171726	-0.004587, -0.001696
9743	1	640.002242, 360.212383	0.000018, 0.000017	0.000000, 0.000000
9743	2	626.250686, 558.987657	-1.583680, -0.103099	0.000769, -0.012571
9743	3	939.027395, 473.415660	-0.442905, 1.170013	-0.004581, -0.001714
9744	1	640.002260, 360.212401	0.000018, 0.000017	0.000000, 0.000000
9744	2	624.667875, 558.871994	-1.582811, -0.115663	0.000869, -0.012564
9744	3	938.579916, 474.583941	-0.447479, 1.168281	-0.004574, -0.001732
9745	1	640.002279, 360.212418	0.000018, 0.000018	0.000000, 0.000000
9745	2	623.086033, 558.743774	-1.581842, -0.128220	0.000969, -0.012557
9745	3	938.127870, 475.750473	-0.452046, 1.166532	-0.004567, -0.001750
9746	1	640.002297, 360.212436	0.000018, 0.000018	0.000000, 0.000000
9746	2	621.505260, 558.603006	-1.580773, -0.140768	0.001069, -0.012549
9746	3	937.671263, 476.915237	-0.456607, 1.164764	-0.004561, -0.001767
9747	1	640.002315, 360.212454	0.000018, 0.000018	0.000000, 0.000000
9747	2	619.925657, 558.449698	-1.579604, -0.153308	0.001169, -0.012540
9747	3	937.210102, 478.078216	-0.461161, 1.162979	-0.004554, -0.001785
9748	1	640.002333, 360.212472	0.000018, 0.000018	0.000000, 0.000000
9748	2	618.347322, 558.283860	-1.578335, -0.165838	0.001269, -0.012530
9748	3	936.744395, 479.239392	-0.465707, 1.161176	-0.004547, -0.001803
9749	1	640.002351, 360.212490	0.000018, 0.000018	0.000000, 0.000000
9749	2	616.770357, 558.105502	-1.576966, -0.178358	0.001369, -0.012519
9749	3	936.274148, 480.398747	-0.470247, 1.159355	-0.004540, -0.001821
9750	1	640.002369, 360.212508	0.000018, 0.000018	0.000000, 0.000000
9750	2	615.194859, 557.914636	-1.575497, -0.190866	0.001468, -0.012508
9750	3	935.799369, 481.556263	-0.474780, 1.157516	-0.004533, -0.001839
9751	1	640.002387, 360.212526	0.000018, 0.000018	0.000000, 0.000000
9751	2	613.620930, 557.711274	-1.573929, -0.203362	0.001568, -0.012496
9751	3	935.320063, 482.711923	-0.479305, 1.155660	-0.004525, -0.001856
9752	1	640.002405, 360.212545	0.000018, 0.000018	0.000000, 0.000000
9752	2	612.048668, 557.495430	-1.572262, -0.215845	0.001667, -0.012483
9752	3	934.836240, 483.865709	-0.483823, 1.153786	-0.004518, -0.001874
9753	1	640.002423, 360.212563	0.000018, 0.000019	0.000000, 0.000000
9753	2	610.478173, 557.267116	-1.570495, -0.228314	0.001767, -0.012469
9753	3	934.347906, 485.017603	-0.488334, 1.151894	-0.004511, -0.001892
9754	1	640.002442, 360.212582	0.000018, 0.000019	0.000000, 0.000000
9754	2	608.909544, 557.026347	-1.568629, -0.240769	0.001866, -0.012455
9754	3	933.855068, 486.167587	-0.492838, 1.149984	-0.004504, -0.001910
9755	1	640.002460, 360.212601	0.000018, 0.000019	0.000000, 0.000000
9755	2	607.342880, 556.773138	-1.566664, -0.253208	0.001965, -0.012439
9755	3	933.357734, 487.315644	-0.497334, 1.148057	-0.004496, -0.001927
9756	1	640.002478, 360.212620	0.000018, 0.000019	0.000000, 0.000000
9756	2	605.778281, 556.507507	-1.564599, -0.265632	0.002064, -0.012423
9756	3	932.855912, 488.461757	-0.501823, 1.146112	-0.004489, -0.001945
9757	1	640.002496, 360.212639	0.000018, 0.000019	0.000000, 0.000000
9757	2	604.215845, 556.229469	-1.562436, -0.278038	0.002163, -0.012406
9757	3	932.349608, 489.605907	-0.506304, 1.144150	-0.004481, -0.001962
9758	1	640.002514, 360.212658	0.000018, 0.000019	-0.000000, 0.000000
9758	2	602.655670, 555.939042	-1.560175, -0.290427	0.002262, -0.012389
9758	3	931.838831, 490.748077	-0.510777, 1.142170	-0.004473, -0.001980
9759	1	640.002532, 360.212677	0.000018, 0.000019	-0.000000, 0.000000
9759	2	601.097856, 555.636246	-1.557814, -0.302797	0.002360, -0.012370
9759	3	931.323588, 491.888249	-0.515243, 1.140173	-0.004466, -0.001997
9760	1	640.002551, 360.212697	0.000018, 0.000020	-0.000000, 0.000000
9760	2	599.542500, 555.321098	-1.555355, -0.315148	0.002459, -0.012351
9760	3	930.803888, 493.026407	-0.519701, 1.138158	-0.004458, -0.002015
9761	1	640.002569, 360.212717	0.000018, 0.000020	-0.000000, 0.000000
9761	2	597.989702, 554.993620	-1.552798, -0.327478	0.002557, -0.012331
9761	3	930.279737, 494.162533	-0.524151, 1.136125	-0.004450, -0.002032
9762	1	640.002587, 360.212736	0.000018, 0.000020	-0.000000, 0.000000
9762	2	596.439559, 554.653832	-1.550143, -0.339788	0.002655, -0.012310
9762	3	929.751145, 495.296608	-0.528593, 1.134076	-0.004442, -0.002050
9763	1	640.002605, 360.212756	0.000018, 0.000020	-0.000000, 0.000000
9763	2	594.892169, 554.301755	-1.547390, -0.352076	0.002753, -0.012288
9763	3	929.218118, 496.428617	-0.533027, 1.132008	-0.004434, -0.002067
9764	1	640.002623, 360.212776	0.000018, 0.000020	-0.000000, 0.000000
9764	2	593.347630, 553.937413	-1.544539, -0.364342	0.002851, -0.012266
9764	3	928.680665, 497.558541	-0.537453, 1.129924	-0.004426, -0.002085
9765	1	640.002641, 360.212797	0.000018, 0.000020	-0.000000, 0.000000
9765	2	591.806039, 553.560828	-1.541591, -0.376585	0.002948, -0.012243
9765	3	928.138794, 498.686362	-0.541871, 1.127822	-0.004418, -0.002102
9766	1	640.002659, 360.212817	0.000018, 0.000020	-0.000000, 0.000000
9766	2	590.267494, 553.172025	-1.538545, -0.388803	0.003046, -0.012219
